name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000083500,189.491568735245,1.66374590460453,0.412496157580761,4.03336097568082,5.4984716226883703e-05,0.00449898613009082
ENSMUSG00000115759,111.544806248707,2.10286779461349,0.5244820371232121,4.00941814165408,6.0868548853579394e-05,0.00492216545934091
ENSMUSG00000107559,64.70955019517939,2.94950755945032,0.74819256753609,3.94217703760877,8.07453384714575e-05,0.0061687654164824
ENSMUSG00000112926,100.57010675331499,2.08018167185777,0.543273759770452,3.8289750506939604,0.000128678049757171,0.00885253767185154
ENSMUSG00000025793,253.550183747033,1.6695016397828897,0.43657572489611207,3.82408261517556,0.000131259900071708,0.00896291601159642
ENSMUSG00000092447,105.272459062694,2.49336782402998,0.666550142695254,3.74070555884638,0.000183504395202851,0.0119131397974884
ENSMUSG00000105526,39.549950694039204,3.47049681006281,0.9508265663159059,3.6499788005605205,0.000262261952821001,0.0155646278266472
ENSMUSG00000006649,67.70243307224901,2.66271251542833,0.7292258935107521,3.65142343288043,0.000260790852680486,0.0155646278266472
ENSMUSG00000034349,130.19949156123698,1.7783656008608701,0.49769536287561605,3.5732010653780604,0.000352643774208031,0.019198260274601
ENSMUSG00000019978,33.3342274632655,3.45094352558698,0.987674250794025,3.49400981428102,0.000475823525949604,0.0239261371521132
ENSMUSG00000111707,23.894959333975102,4.744938662239179,1.38515693176945,3.4255603487308997,0.000613532618153017,0.0295607283756792
ENSMUSG00000067924,63.2404293496347,2.37112750385812,0.6953272943693679,3.4100883469685095,0.0006494183896403401,0.0309660603170573
ENSMUSG00000106734,25.8788707344697,4.48508520841731,1.3277172265580302,3.37804249180711,0.000730037990266631,0.0338757225819026
ENSMUSG00000097668,117.51742157638,1.74235195472196,0.524196180880065,3.3238547289618703,0.000887824307478246,0.0393371457638037
ENSMUSG00000091109,19.3969516063946,5.38914414160204,1.6266481924113798,3.31303607426818,0.000922890754265782,0.0402578339116316
ENSMUSG00000102051,128.481241607634,1.58573686024153,0.478793088331391,3.31194601360657,0.0009264942316148199,0.0402879315558796
ENSMUSG00000086873,100.587754573291,1.8703411611249798,0.5668711486232421,3.29941145473265,0.0009688778745399711,0.0419710100046229
ENSMUSG00000077148,60.4909861426451,2.4322028753234304,0.739658988673251,3.28827596577464,0.00100802976980032,0.0432889306111764
ENSMUSG00000114424,86.3880023272776,1.95251241341077,0.6140862415295301,3.17954105037033,0.00147508474569291,0.0558834845573741
ENSMUSG00000081520,123.75391551564199,1.5363055888643402,0.48666555768097797,3.15679949940371,0.00159510984767369,0.0594533125973902
ENSMUSG00000110729,7106.129313957041,2.40506424979971,0.78149171801398,3.0775300548440097,0.0020872378955054103,0.0714414000471504
ENSMUSG00000059602,113.55265504709499,1.5985766197911497,0.519936345996641,3.07456216919577,0.0021081177957770303,0.0715163070457183
ENSMUSG00000021650,20.661075064125,4.47553623524571,1.50723748607474,2.96936367134899,0.00298417193457046,0.0926051314132663
